YEAR,PLAYER_ID,PLAYER,TEAM_ID,TEAM,GP,FG_PCT,FG3_PCT,FT_PCT,EFF,AST_TOV,PPG,RPG,APG,SPG,BPG,TPG,is_all_nba,POSITION,season_start_year,WinPCT,Start_Year,TeamID,WinningFactor
2018-19,202325,Wesley Johnson,1610612764,WAS,38,0.352,0.329,0.684,142,1.28,3.3684210526315788,1.894736842105263,0.6052631578947368,0.3684210526315789,0.3157894736842105,0.4736842105263157,False,Forward-Guard,2018,0.39,2018,1610612764,55.38
2018-19,2730,Dwight Howard,1610612764,WAS,9,0.623,0.0,0.604,152,0.25,12.77777777777778,9.22222222222222,0.4444444444444444,0.7777777777777778,0.4444444444444444,1.7777777777777777,False,Center-Forward,2018,0.39,2018,1610612764,59.28
2018-19,1628421,Devin Robinson,1610612764,WAS,7,0.594,0.0,0.643,63,3.0,6.714285714285714,2.857142857142857,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.2857142857142857,False,Forward,2018,0.39,2018,1610612764,24.57
2018-19,1627758,Ron Baker,1610612764,WAS,15,0.2,0.077,0.833,25,3.0,0.9333333333333332,0.7333333333333333,1.0,0.4,0.0666666666666666,0.3333333333333333,False,Guard,2018,0.39,2018,1610612764,9.75
2018-19,1627780,Gary Payton II,1610612764,WAS,3,0.625,0.5,0.0,17,4.0,3.6666666666666665,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,False,Guard,2018,0.39,2018,1610612764,6.63
2018-19,1627855,Okaro White,1610612764,WAS,3,0.0,0.0,0.0,0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,False,Forward,2018,0.39,2018,1610612764,0.0
2018-19,203081,Damian Lillard,1610612757,POR,80,0.444,0.369,0.912,2002,2.6,25.8375,4.6375,6.8875,1.1,0.425,2.65,True,Guard,2018,0.646,2018,1610612757,1293.2920000000001
2018-19,203468,CJ McCollum,1610612757,POR,70,0.459,0.375,0.828,1229,1.95,20.97142857142857,4.0285714285714285,2.9571428571428573,0.7857142857142857,0.4,1.5142857142857142,False,Guard,2018,0.646,2018,1610612757,793.934
2018-19,203994,Jusuf Nurkic,1610612757,POR,72,0.508,0.103,0.773,1623,1.39,15.625,10.38888888888889,3.236111111111111,0.9861111111111112,1.4305555555555556,2.333333333333333,False,Center,2018,0.646,2018,1610612757,1048.458
2018-19,202683,Enes Freedom,1610612757,POR,67,0.549,0.294,0.787,1280,0.98,13.656716417910449,9.835820895522389,1.7313432835820894,0.4776119402985074,0.3880597014925373,1.7611940298507462,False,Center,2018,0.646,2018,1610612757,826.88
2018-19,203918,Rodney Hood,1610612757,POR,72,0.435,0.356,0.884,707,2.29,11.180555555555555,2.180555555555556,1.75,0.8194444444444444,0.1666666666666666,0.7638888888888888,False,Guard-Forward,2018,0.646,2018,1610612757,456.72200000000004
2018-19,202329,Al-Farouq Aminu,1610612757,POR,81,0.433,0.343,0.867,1144,1.44,9.382716049382717,7.530864197530864,1.2839506172839503,0.8395061728395061,0.4074074074074074,0.8888888888888888,False,Forward,2018,0.646,2018,1610612757,739.024
2018-19,203552,Seth Curry,1610612757,POR,74,0.456,0.45,0.846,493,1.08,7.851351351351352,1.6216216216216215,0.8918918918918919,0.4864864864864865,0.1621621621621621,0.8243243243243243,False,Guard,2018,0.646,2018,1610612757,318.478
2018-19,1627774,Jake Layman,1610612757,POR,71,0.509,0.326,0.704,597,1.15,7.619718309859155,3.056338028169014,0.7464788732394366,0.4366197183098591,0.4225352112676056,0.647887323943662,False,Forward,2018,0.646,2018,1610612757,385.66200000000003
2018-19,1628380,Zach Collins,1610612757,POR,77,0.473,0.331,0.746,678,0.92,6.64935064935065,4.207792207792208,0.922077922077922,0.3246753246753247,0.8571428571428571,1.0,False,Forward-Center,2018,0.646,2018,1610612757,437.988
2018-19,202323,Evan Turner,1610612757,POR,73,0.46,0.212,0.708,772,2.48,6.767123287671233,4.493150684931507,3.8767123287671232,0.4520547945205479,0.2465753424657534,1.5616438356164384,False,Guard-Forward,2018,0.646,2018,1610612757,498.712
2018-19,203090,Maurice Harkless,1610612757,POR,60,0.487,0.275,0.671,655,1.64,7.666666666666667,4.483333333333333,1.2333333333333334,1.1166666666666667,0.8833333333333333,0.75,False,Forward-Guard,2018,0.646,2018,1610612757,423.13
2018-19,203086,Meyers Leonard,1610612757,POR,61,0.545,0.45,0.843,526,1.74,5.852459016393443,3.819672131147541,1.2295081967213115,0.2131147540983606,0.1475409836065573,0.7049180327868853,False,Forward-Center,2018,0.646,2018,1610612757,339.796
2018-19,1629014,Anfernee Simons,1610612757,POR,20,0.444,0.345,0.563,49,1.18,3.75,0.65,0.65,0.05,0.0,0.55,False,Guard,2018,0.646,2018,1610612757,31.654
2018-19,1627746,Skal Labissiere,1610612757,POR,22,0.531,0.462,0.529,90,1.0,3.0454545454545454,1.9545454545454544,0.5,0.2272727272727272,0.2727272727272727,0.5,False,Forward-Center,2018,0.646,2018,1610612757,58.14
2018-19,1629018,Gary Trent Jr.,1610612757,POR,15,0.32,0.238,0.429,17,1.25,2.6666666666666665,0.7333333333333333,0.3333333333333333,0.0666666666666666,0.1333333333333333,0.2666666666666666,False,Guard,2018,0.646,2018,1610612757,10.982000000000001
2018-19,1627735,Wade Baldwin IV,1610612757,POR,16,0.303,0.222,0.727,20,0.86,1.875,0.9375,0.75,0.0625,0.125,0.875,False,Guard,2018,0.646,2018,1610612757,12.92
2018-19,201142,Kevin Durant,1610612744,GSW,78,0.521,0.353,0.885,2178,2.03,25.987179487179485,6.371794871794871,5.858974358974359,0.7435897435897436,1.0769230769230769,2.8846153846153846,True,Forward,2018,0.695,2018,1610612744,1513.7099999999998
2018-19,201939,Stephen Curry,1610612744,GSW,69,0.472,0.437,0.916,1804,1.88,27.26086956521739,5.3478260869565215,5.231884057971015,1.3333333333333333,0.3623188405797101,2.782608695652174,True,Guard,2018,0.695,2018,1610612744,1253.78
2018-19,202691,Klay Thompson,1610612744,GSW,78,0.467,0.402,0.816,1405,1.62,21.53846153846154,3.8333333333333335,2.3846153846153846,1.0769230769230769,0.6025641025641025,1.4743589743589745,False,Guard,2018,0.695,2018,1610612744,976.4749999999999
2018-19,1626188,Quinn Cook,1610612744,GSW,74,0.465,0.405,0.769,514,2.32,6.878378378378378,2.121621621621621,1.5675675675675675,0.2702702702702703,0.0405405405405405,0.6756756756756757,False,Guard,2018,0.695,2018,1610612744,357.22999999999996
2018-19,1626172,Kevon Looney,1610612744,GSW,80,0.625,0.1,0.619,918,2.41,6.25,5.2125,1.5375,0.575,0.6625,0.6375,False,Forward,2018,0.695,2018,1610612744,638.01
2018-19,202326,DeMarcus Cousins,1610612744,GSW,30,0.48,0.274,0.736,623,1.49,16.266666666666666,8.233333333333333,3.566666666666667,1.3333333333333333,1.4666666666666666,2.4,False,Center,2018,0.695,2018,1610612744,432.98499999999996
2018-19,203110,Draymond Green,1610612744,GSW,66,0.445,0.285,0.692,1155,2.69,7.363636363636363,7.287878787878788,6.878787878787879,1.4393939393939394,1.0606060606060606,2.560606060606061,False,Forward,2018,0.695,2018,1610612744,802.7249999999999
2018-19,201973,Jonas Jerebko,1610612744,GSW,73,0.459,0.367,0.8,637,2.23,6.287671232876712,3.945205479452055,1.3150684931506849,0.3698630136986301,0.2465753424657534,0.589041095890411,False,Forward,2018,0.695,2018,1610612744,442.715
2018-19,2738,Andre Iguodala,1610612744,GSW,68,0.5,0.333,0.582,738,4.15,5.720588235294118,3.7058823529411766,3.176470588235294,0.8970588235294118,0.75,0.7647058823529411,False,Guard-Forward,2018,0.695,2018,1610612744,512.91
2018-19,1628035,Alfonzo McKinnie,1610612744,GSW,72,0.487,0.356,0.563,456,1.03,4.680555555555555,3.430555555555556,0.4305555555555556,0.25,0.2083333333333333,0.4166666666666667,False,Forward,2018,0.695,2018,1610612744,316.91999999999996
2018-19,2733,Shaun Livingston,1610612744,GSW,64,0.519,0.0,0.784,397,3.0,4.03125,1.828125,1.78125,0.484375,0.421875,0.59375,False,Guard,2018,0.695,2018,1610612744,275.91499999999996
2018-19,1628395,Jordan Bell,1610612744,GSW,68,0.516,0.0,0.61,403,1.81,3.2794117647058822,2.7058823529411766,1.1176470588235294,0.2941176470588235,0.75,0.6176470588235294,False,Forward,2018,0.695,2018,1610612744,280.085
2018-19,1627814,Damion Lee,1610612744,GSW,32,0.441,0.397,0.864,163,1.18,4.9375,2.0,0.40625,0.40625,0.0,0.34375,False,Guard-Forward,2018,0.695,2018,1610612744,113.285
2018-19,1627745,Damian Jones,1610612744,GSW,24,0.716,0.0,0.649,220,1.75,5.416666666666667,3.125,1.1666666666666667,0.5,1.0416666666666667,0.6666666666666666,False,Center,2018,0.695,2018,1610612744,152.89999999999998
2018-19,1629094,Marcus Derrickson,1610612744,GSW,11,0.485,0.5,0.8,40,0.33,4.181818181818182,1.181818181818182,0.0909090909090909,0.0,0.0909090909090909,0.2727272727272727,False,Forward,2018,0.695,2018,1610612744,27.799999999999997
2018-19,1628980,Jacob Evans,1610612744,GSW,30,0.34,0.267,0.0,49,2.09,1.3333333333333333,0.8333333333333334,0.7666666666666667,0.1666666666666666,0.1,0.3666666666666666,False,Guard-Forward,2018,0.695,2018,1610612744,34.055
2018-19,101106,Andrew Bogut,1610612744,GSW,11,0.5,0.0,1.0,90,1.38,3.5454545454545454,5.0,1.0,0.2727272727272727,0.7272727272727273,0.7272727272727273,False,Center,2018,0.695,2018,1610612744,62.55
2018-19,203507,Giannis Antetokounmpo,1610612749,MIL,72,0.578,0.256,0.729,2538,1.58,27.694444444444443,12.47222222222222,5.888888888888889,1.2777777777777777,1.5277777777777777,3.7222222222222223,True,Forward,2018,0.732,2018,1610612749,1857.816
2018-19,203114,Khris Middleton,1610612749,MIL,77,0.441,0.378,0.837,1428,1.9,18.272727272727277,5.987012987012987,4.298701298701299,1.0389610389610389,0.0909090909090909,2.25974025974026,False,Forward,2018,0.732,2018,1610612749,1045.296
2018-19,202339,Eric Bledsoe,1610612749,MIL,78,0.484,0.329,0.75,1453,2.61,15.91025641025641,4.641025641025641,5.512820512820513,1.4871794871794872,0.3717948717948718,2.1153846153846154,False,Guard,2018,0.732,2018,1610612749,1063.596
2018-19,201572,Brook Lopez,1610612749,MIL,81,0.452,0.365,0.842,1199,1.2,12.45679012345679,4.888888888888889,1.2098765432098766,0.6296296296296297,2.2098765432098766,1.0123456790123455,False,Center,2018,0.732,2018,1610612749,877.668
2018-19,1627763,Malcolm Brogdon,1610612749,MIL,64,0.505,0.426,0.928,1081,2.25,15.640625,4.5,3.203125,0.71875,0.203125,1.421875,False,Guard,2018,0.732,2018,1610612749,791.292
2018-19,202703,Nikola Mirotic,1610612749,MIL,46,0.439,0.365,0.847,785,1.15,15.152173913043478,7.369565217391305,1.1956521739130437,0.6739130434782609,0.7391304347826086,1.0434782608695652,False,Forward,2018,0.732,2018,1610612749,574.62
2018-19,201588,George Hill,1610612749,MIL,60,0.452,0.314,0.824,529,2.65,7.633333333333334,2.466666666666667,2.25,0.8666666666666667,0.1333333333333333,0.85,False,Guard,2018,0.732,2018,1610612749,387.228
2018-19,101141,Ersan Ilyasova,1610612749,MIL,67,0.438,0.363,0.824,584,1.08,6.7611940298507465,4.507462686567164,0.7761194029850746,0.4776119402985074,0.2985074626865671,0.7164179104477612,False,Forward,2018,0.732,2018,1610612749,427.488
2018-19,203503,Tony Snell,1610612749,MIL,74,0.452,0.397,0.881,487,2.96,6.0,2.121621621621621,0.918918918918919,0.3513513513513513,0.2432432432432432,0.3108108108108108,False,Guard,2018,0.732,2018,1610612749,356.484
2018-19,1626192,Pat Connaughton,1610612749,MIL,61,0.466,0.33,0.725,628,3.7,6.901639344262295,4.229508196721311,2.0,0.5409836065573771,0.4098360655737705,0.5409836065573771,False,Guard,2018,0.732,2018,1610612749,459.69599999999997
2018-19,1628425,Sterling Brown,1610612749,MIL,58,0.465,0.361,0.69,447,1.83,6.413793103448276,3.1724137931034484,1.4482758620689655,0.4310344827586206,0.1379310344827586,0.7931034482758621,False,Guard-Forward,2018,0.732,2018,1610612749,327.204
2018-19,204025,Tim Frazier,1610612749,MIL,59,0.444,0.366,0.759,527,3.26,5.254237288135593,2.847457627118644,4.203389830508475,0.5084745762711864,0.0847457627118644,1.2881355932203389,False,Guard,2018,0.732,2018,1610612749,385.764
2018-19,1628391,D.J. Wilson,1610612749,MIL,48,0.414,0.362,0.553,392,1.63,5.833333333333333,4.625,1.0833333333333333,0.375,0.4166666666666667,0.6666666666666666,False,Forward,2018,0.732,2018,1610612749,286.944
2018-19,203477,Isaiah Canaan,1610612749,MIL,30,0.39,0.354,0.792,199,2.4,6.033333333333333,1.9333333333333331,2.8,0.4666666666666667,0.0666666666666666,1.1666666666666667,False,Guard,2018,0.732,2018,1610612749,145.668
2018-19,1628978,Donte DiVincenzo,1610612749,MIL,27,0.403,0.265,0.75,150,1.63,4.851851851851852,2.4074074074074074,1.148148148148148,0.4814814814814814,0.2222222222222222,0.7037037037037037,False,Guard,2018,0.732,2018,1610612749,109.8
2018-19,2200,Pau Gasol,1610612749,MIL,30,0.447,0.462,0.7,247,3.25,3.933333333333333,4.566666666666666,1.7333333333333334,0.1666666666666666,0.5,0.5333333333333333,False,Center-Forward,2018,0.732,2018,1610612749,180.804
2018-19,1629045,Bonzie Colson,1610612749,MIL,8,0.333,0.238,0.889,48,1.0,4.875,3.75,0.375,0.625,0.125,0.375,False,Forward,2018,0.732,2018,1610612749,35.135999999999996
2018-19,1628537,Jaylen Morris,1610612749,MIL,4,0.4,0.333,0.5,13,4.0,2.5,1.25,1.0,0.5,0.0,0.25,False,Guard,2018,0.732,2018,1610612749,9.516
2018-19,1626157,Karl-Anthony Towns,1610612750,MIN,77,0.518,0.4,0.836,2338,1.08,24.415584415584416,12.38961038961039,3.363636363636364,0.8701298701298701,1.6233766233766234,3.116883116883117,False,Center-Forward,2018,0.439,2018,1610612750,1026.382
2018-19,203952,Andrew Wiggins,1610612750,MIN,73,0.412,0.339,0.699,1037,1.33,18.095890410958905,4.821917808219178,2.5205479452054798,0.958904109589041,0.6575342465753424,1.8904109589041096,False,Forward,2018,0.439,2018,1610612750,455.243
2018-19,201565,Derrick Rose,1610612750,MIN,51,0.482,0.37,0.856,825,2.68,17.980392156862745,2.7450980392156863,4.313725490196078,0.6078431372549019,0.2352941176470588,1.607843137254902,False,Guard,2018,0.439,2018,1610612750,362.175
2018-19,203967,Dario Saric,1610612750,MIN,81,0.437,0.365,0.88,989,1.31,10.592592592592592,5.641975308641976,1.567901234567901,0.5555555555555556,0.1111111111111111,1.1975308641975309,False,Forward-Center,2018,0.439,2018,1610612750,434.171
2018-19,201959,Taj Gibson,1610612750,MIN,70,0.566,0.324,0.757,1038,1.15,10.757142857142858,6.542857142857143,1.2,0.7571428571428571,0.5571428571428572,1.042857142857143,False,Forward,2018,0.439,2018,1610612750,455.682
2018-19,1629006,Josh Okogie,1610612750,MIN,74,0.386,0.279,0.728,581,1.44,7.702702702702703,2.945945945945946,1.2297297297297298,1.1891891891891893,0.4459459459459459,0.8513513513513513,False,Guard,2018,0.439,2018,1610612750,255.059
2018-19,201952,Jeff Teague,1610612750,MIN,42,0.423,0.333,0.804,653,3.54,12.142857142857142,2.523809523809524,8.166666666666666,1.0238095238095235,0.4285714285714285,2.3095238095238093,False,Guard,2018,0.439,2018,1610612750,286.667
2018-19,203476,Gorgui Dieng,1610612750,MIN,76,0.501,0.339,0.83,694,1.26,6.381578947368421,4.092105263157895,0.9473684210526316,0.631578947368421,0.5394736842105263,0.75,False,Center,2018,0.439,2018,1610612750,304.666
2018-19,1626145,Tyus Jones,1610612750,MIN,68,0.415,0.317,0.841,696,6.96,6.882352941176471,1.9705882352941175,4.8088235294117645,1.1911764705882353,0.0735294117647058,0.6911764705882353,False,Guard,2018,0.439,2018,1610612750,305.544
2018-19,203496,Robert Covington,1610612750,MIN,35,0.431,0.378,0.764,551,0.98,13.285714285714286,5.514285714285714,1.3142857142857145,2.1142857142857143,1.3428571428571427,1.3428571428571427,False,Forward,2018,0.439,2018,1610612750,241.889
2018-19,201229,Anthony Tolliver,1610612750,MIN,65,0.382,0.377,0.783,378,1.28,5.015384615384615,2.723076923076923,0.7076923076923077,0.2615384615384615,0.3230769230769231,0.5538461538461539,False,Forward,2018,0.439,2018,1610612750,165.942
2018-19,201573,Jerryd Bayless,1610612750,MIN,34,0.357,0.296,0.571,218,3.72,6.147058823529412,1.8235294117647056,3.5,0.5294117647058824,0.0588235294117647,0.9411764705882352,False,Guard,2018,0.439,2018,1610612750,95.702
2018-19,2736,Luol Deng,1610612750,MIN,22,0.5,0.318,0.714,188,1.29,7.136363636363637,3.3181818181818183,0.8181818181818182,0.6818181818181818,0.3636363636363636,0.6363636363636364,False,Forward,2018,0.439,2018,1610612750,82.532
2018-19,1628966,Keita Bates-Diop,1610612750,MIN,30,0.423,0.25,0.643,177,1.21,5.033333333333333,2.7666666666666666,0.5666666666666667,0.6,0.4666666666666667,0.4666666666666667,False,Forward,2018,0.439,2018,1610612750,77.703
2018-19,1629244,Cam Reynolds,1610612750,MIN,19,0.423,0.412,0.889,96,2.6,5.0,1.631578947368421,0.6842105263157895,0.3157894736842105,0.1052631578947368,0.2631578947368421,False,Forward,2018,0.439,2018,1610612750,42.144
2018-19,203710,C.J. Williams,1610612750,MIN,15,0.486,0.313,0.0,41,2.4,2.6,0.5333333333333333,0.8,0.4,0.0,0.3333333333333333,False,Guard,2018,0.439,2018,1610612750,17.999
2018-19,1629123,Jared Terrell,1610612750,MIN,14,0.308,0.235,0.5,14,1.2,2.2142857142857144,0.4285714285714285,0.8571428571428571,0.2142857142857142,0.1428571428571428,0.7142857142857143,False,Guard,2018,0.439,2018,1610612750,6.146
2018-19,1628249,Mitchell Creek,1610612750,MIN,5,0.5,0.0,0.714,30,6.0,4.2,2.4,1.2,0.4,0.0,0.2,False,Forward-Guard,2018,0.439,2018,1610612750,13.17
2018-19,201933,Blake Griffin,1610612765,DET,75,0.462,0.362,0.753,1777,1.59,24.546666666666667,7.533333333333333,5.36,0.6933333333333334,0.3733333333333333,3.373333333333333,True,Forward,2018,0.5,2018,1610612765,888.5
2018-19,203083,Andre Drummond,1610612765,DET,79,0.533,0.132,0.59,2153,0.64,17.341772151898734,15.59493670886076,1.4177215189873418,1.7215189873417722,1.7468354430379749,2.2151898734177213,False,Center,2018,0.5,2018,1610612765,1076.5
2018-19,202704,Reggie Jackson,1610612765,DET,82,0.421,0.369,0.864,1098,2.32,15.365853658536585,2.6341463414634148,4.195121951219512,0.6707317073170732,0.1097560975609756,1.804878048780488,False,Guard,2018,0.5,2018,1610612765,549.0
2018-19,204038,Langston Galloway,1610612765,DET,80,0.388,0.355,0.844,575,3.54,8.4,2.1375,1.0625,0.4625,0.1,0.3,False,Guard,2018,0.5,2018,1610612765,287.5
2018-19,1628379,Luke Kennard,1610612765,DET,63,0.438,0.394,0.836,587,2.0,9.73015873015873,2.9047619047619047,1.809523809523809,0.4126984126984127,0.1587301587301587,0.9047619047619048,False,Guard,2018,0.5,2018,1610612765,293.5
2018-19,201961,Wayne Ellington,1610612765,DET,53,0.403,0.371,0.796,461,1.8,10.283018867924527,2.018867924528302,1.3584905660377358,1.018867924528302,0.1132075471698113,0.7547169811320755,False,Guard,2018,0.5,2018,1610612765,230.5
2018-19,202397,Ish Smith,1610612765,DET,56,0.419,0.326,0.758,528,3.33,8.946428571428571,2.5892857142857144,3.625,0.5,0.1964285714285714,1.0892857142857142,False,Guard,2018,0.5,2018,1610612765,264.0
2018-19,1627748,Thon Maker,1610612765,DET,64,0.407,0.32,0.667,422,1.36,5.046875,3.15625,0.703125,0.328125,0.796875,0.515625,False,Forward-Center,2018,0.5,2018,1610612765,211.0
2018-19,1628971,Bruce Brown,1610612765,DET,74,0.398,0.258,0.75,421,1.98,4.3108108108108105,2.5,1.2297297297297298,0.5405405405405406,0.4864864864864865,0.6216216216216216,False,Guard-Forward,2018,0.5,2018,1610612765,210.5
2018-19,2585,Zaza Pachulia,1610612765,DET,68,0.44,0.0,0.782,479,1.6,3.926470588235294,3.897058823529412,1.338235294117647,0.4558823529411764,0.25,0.8382352941176471,False,Center,2018,0.5,2018,1610612765,239.5
2018-19,203922,Glenn Robinson III,1610612765,DET,47,0.42,0.29,0.8,184,1.17,4.212765957446808,1.5106382978723405,0.4468085106382978,0.2978723404255319,0.1702127659574468,0.3829787234042553,False,Forward,2018,0.5,2018,1610612765,92.0
2018-19,202720,Jon Leuer,1610612765,DET,41,0.584,0.091,0.742,205,0.61,3.804878048780488,2.365853658536585,0.3414634146341463,0.2926829268292683,0.0975609756097561,0.5609756097560976,False,Forward,2018,0.5,2018,1610612765,102.5
2018-19,1629004,Svi Mykhailiuk,1610612765,DET,42,0.329,0.326,0.6,98,1.76,3.1666666666666665,0.8571428571428571,0.8809523809523809,0.3333333333333333,0.0238095238095238,0.5,False,Guard-Forward,2018,0.5,2018,1610612765,49.0
2018-19,101181,Jose Calderon,1610612765,DET,49,0.375,0.246,0.818,195,3.29,2.306122448979592,1.2244897959183674,2.346938775510204,0.3265306122448979,0.0612244897959183,0.7142857142857143,False,Guard,2018,0.5,2018,1610612765,97.5
2018-19,1629017,Khyri Thomas,1610612765,DET,26,0.319,0.286,0.636,46,2.0,2.3461538461538463,0.7692307692307693,0.3076923076923077,0.2692307692307692,0.1923076923076923,0.1538461538461538,False,Guard,2018,0.5,2018,1610612765,23.0
2018-19,203564,Kalin Lucas,1610612765,DET,1,0.0,0.0,1.0,5,0.0,2.0,3.0,1.0,0.0,0.0,0.0,False,Guard,2018,0.5,2018,1610612765,2.5
2018-19,1629155,Zach Lofton,1610612765,DET,1,0.0,0.0,0.0,-1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,Guard,2018,0.5,2018,1610612765,-0.5
2018-19,1628378,Donovan Mitchell,1610612762,UTA,77,0.432,0.362,0.806,1440,1.48,23.753246753246756,4.103896103896104,4.181818181818182,1.3766233766233766,0.4025974025974026,2.831168831168831,False,Guard,2018,0.61,2018,1610612762,878.4
